 Protocol, Flow Duration,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd Packets/s, Bwd Packets/s,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Label
6,84932064,0,0.22370821,4718448,4992310.413,10000000,23116,84900000,9436896,1833325.5,10000000,4548028,80400000,10000000,123.7063776,10000000,10000000,0.117741163,0.105967047,1302,1106,0,32,BENIGN
17,30523,13825.63968,65.52435868,30523,0,30523,30523,0,0,0,0,0,0,0,0,0,0,32.76217934,32.76217934,-1,-1,0,40,BENIGN
17,76501692,3.359402822,0.052286425,25500000,44100000,76400000,23216,76500000,76500000,0,76500000,76500000,76500000,76500000,0,76500000,76500000,0.026143213,0.026143213,-1,-1,1,32,BENIGN
17,23839,7718.444566,83.89613658,23839,0,23839,23839,0,0,0,0,0,0,0,0,0,0,41.94806829,41.94806829,-1,-1,0,40,BENIGN
17,17949919,16.04464065,0.222842231,5983306.333,10300000,17900000,673,17900000,17900000,0,17900000,17900000,17900000,17900000,0,17900000,17900000,0.111421116,0.111421116,-1,-1,1,32,BENIGN
17,31115,3406.717018,64.27767958,31115,0,31115,31115,0,0,0,0,0,0,0,0,0,0,32.13883979,32.13883979,-1,-1,0,32,BENIGN
6,65656,182.7708054,30.4618009,65656,0,65656,65656,0,0,0,0,0,0,0,0,0,0,15.23090045,15.23090045,254,119,0,20,BENIGN
17,61718,4731.196734,32.40545708,61718,0,61718,61718,0,0,0,0,0,0,0,0,0,0,16.20272854,16.20272854,-1,-1,0,20,BENIGN
17,31025,4705.882353,64.46414182,31025,0,31025,31025,0,0,0,0,0,0,0,0,0,0,32.23207091,32.23207091,-1,-1,0,20,BENIGN
17,69809,4182.841754,57.29920211,23269.66667,40297.31674,69801,4,4,4,0,4,4,4,4,0,4,4,28.64960105,28.64960105,-1,-1,1,32,BENIGN
6,67535,84045.30984,1169.763826,865.8333333,4960.131773,42107,2,67535,1406.979167,7483.321061,51236,2,67103,2313.896552,8061.569261,42303,3,725.549715,444.2141112,65535,269,22,32,BENIGN
6,11847,0,168.8191103,11847,0,11847,11847,0,0,0,0,0,0,0,0,0,0,84.40955516,84.40955516,65535,269,0,32,BENIGN
17,30458,3939.851599,65.66419332,30458,0,30458,30458,0,0,0,0,0,0,0,0,0,0,32.83209666,32.83209666,-1,-1,0,20,BENIGN
6,81385167,201.0071442,0.552926309,1849662.886,3706785.296,10000000,1,76600000,4506798.765,4864053.96,10000000,148,81300000,3128728.962,4440257.063,10000000,1,0.221170524,0.331755785,8192,12501,17,20,BENIGN
6,102580,116.9818678,19.49697797,102580,0,102580,102580,102580,102580,0,102580,102580,0,0,0,0,0,19.49697797,0,256,-1,1,20,BENIGN
6,116042232,21.34567698,0.26714412,3868074.4,4857304.231,10000000,107,116000000,7736148.8,4143600.952,10000000,180,110000000,7879335.857,4265734.626,10000000,180,0.137880836,0.129263284,8192,946,15,20,BENIGN
6,118672074,30.51265456,0.303356963,3390630.686,4642993.986,10000000,54,119000000,6245898.632,4725480.806,10000000,106,113000000,7543033.333,4321031.369,10000000,21224,0.168531646,0.134825317,8192,360,19,20,BENIGN
6,118672573,30.51252626,0.303355688,3390644.943,4644419.934,10000000,58,119000000,6245924.895,4728066.566,10000000,157,113000000,7538911.8,4326624.138,10000000,21204,0.168530938,0.13482475,8192,360,19,20,BENIGN
6,116248411,11.61306196,0.258068044,4008565.897,4853985.852,10000000,58,116000000,7749894.067,4074591.003,10000000,36533,111000000,8549520.462,3638043.898,10000000,15158,0.13763629,0.120431754,8192,347,15,20,BENIGN
6,116284511,15.16969014,0.28378672,3633890.969,4754255.88,10000000,33,116000000,6840265.353,4579793.437,10000000,142,111000000,7961522.643,4134768.625,10000000,18400,0.154792757,0.128993964,8192,353,17,20,BENIGN
6,116126862,673.8664823,0.84390466,1197184.144,3202148.689,10000000,2,116000000,2580596.933,4339951.733,10000000,2,111000000,2183950.529,4155118.478,10000000,48,0.396118514,0.447786146,8192,1082,45,20,BENIGN
6,4,10800000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,750000,0,1082,-1,2,20,BENIGN
6,116803067,24.40004422,0.282526828,3650095.844,4753088.854,10000000,49,117000000,6870768.647,4545871.134,10100000,16016,112000000,8019950.571,4047464.675,10100000,3148,0.154105542,0.128421285,29200,122,2,32,BENIGN
6,115522979,28.8514028,0.311626313,3300656.543,4677399.605,10000000,40,116000000,6080156.789,4890671.715,10100000,48,111000000,7376580.067,4586020.586,10100000,274,0.173125729,0.138500584,29200,362,4,32,BENIGN
6,85643734,0.361964601,0.233525549,4507564.947,4961203.907,10000000,3,85600000,8564373.4,3364497.824,10000000,3,80400000,10000000,165.9353898,10000000,10000000,0.128439052,0.105086497,603,392,1,32,BENIGN
6,115484049,10.39104543,0.259776136,3982208.586,4831315.93,10000000,44,115000000,7698936.6,4326381.738,10200000,208,112000000,8651105.538,3794072.649,10200000,22102,0.138547272,0.121228863,29200,31,1,32,BENIGN
6,116910507,577.1080952,1.043533239,966202.5372,2914108.348,10000000,1,117000000,1916565.689,3906641.954,10100000,48,111000000,1889681.644,3940441.002,10100000,1,0.53032017,0.513213068,29200,375,6,32,BENIGN
6,85899906,0,0.221187669,4772217,4995033.803,10000000,23485,85900000,9544434,1510712.25,10000000,5515868,80400000,10000000,40.0568792,10000000,10000000,0.116414563,0.104773107,1221,1173,0,32,BENIGN
6,85899934,0,0.221187597,4772218.556,4995396.573,10000000,23051,85900000,9544437.111,1510702.167,10000000,5515898,80400000,10000000,76.89498869,10000000,10000000,0.116414525,0.104773072,1822,1039,0,32,BENIGN
6,85547936,0.362369935,0.233787055,4502522.947,4963489.36,10000000,3,85500000,8554793.6,3417185.695,10100000,3,80600000,10100000,1030.778208,10100000,10100000,0.12858288,0.105204175,364,194,1,32,BENIGN
6,85260087,0.363593342,0.23457635,4487373,4959155.477,10000000,49,85300000,8526008.7,3408261.271,10000000,49,80400000,10000000,725.4787582,10000000,10000000,0.129016992,0.105559357,1324,485,1,32,BENIGN
6,240536,0,8.314763694,240536,0,240536,240536,240536,240536,0,240536,240536,0,0,0,0,0,8.314763694,0,485,-1,0,32,BENIGN
6,5283684,181.8806727,1.51409509,754812,1846856.779,4942514,44,341170,113723.3333,57079.46554,179439,76489,5198486,1732828.667,2829672.999,4999458,37073,0.757047545,0.757047545,8192,60,3,20,BENIGN
6,89,134831.4607,22471.91011,89,0,89,89,89,89,0,89,89,0,0,0,0,0,22471.91011,0,254,-1,1,20,BENIGN
6,5351797,179.5658542,1.494825009,764542.4286,1849608.53,4958341,99,393456,131152,79987.10147,223512,84573,5266525,1755508.333,2809418.356,4999275,97364,0.747412505,0.747412505,8192,60,3,20,BENIGN
6,71,169014.0845,28169.01408,71,0,71,71,71,71,0,71,71,0,0,0,0,0,28169.01408,0,254,-1,1,20,BENIGN
6,116933130,106.4369012,0.401939125,2542024.565,4310238.664,10000000,3,117000000,5084049.13,4971908.778,10000000,3,111000000,5057547,5089722.158,10000000,48,0.205245511,0.196693615,8192,1013,23,20,BENIGN
6,115808239,493.3759506,0.708067066,1429731.346,3455842.888,10000000,3,116000000,3129952.405,4639016.76,10100000,3,111000000,2586171.628,4445374.079,10100000,48,0.32812864,0.379938426,8192,980,37,20,BENIGN
6,115989152,32.56339007,0.310373853,3313975.771,4676445.953,10000000,82,116000000,6104692.211,4858382.324,10000000,15227,111000000,7374573.267,4550048.703,10000000,843,0.172429918,0.137943935,8192,292,19,20,BENIGN
6,116063300,45.58719251,0.336023532,3054297.368,4551674.239,10000000,2,116000000,6108594.737,4896635.306,10100000,48,111000000,6186918.556,5042479.338,10100000,2,0.17231976,0.163703772,8192,5120,19,20,BENIGN
6,115998043,32.56089415,0.310350063,3314229.8,4676401.628,10000000,70,116000000,6105160.158,4857772.272,10000000,21979,111000000,7375163.6,4549036.059,10000000,639,0.172416702,0.137933362,8192,292,19,20,BENIGN
6,117296527,19.6084237,0.306914458,3351329.343,4653742.464,10000000,203,117000000,6173501.421,4789927.672,10000000,338,112000000,7458608.933,4434076.062,10000000,260,0.170508032,0.136406426,8192,363,19,20,BENIGN
6,4,10800000,750000,2,1.414213562,3,1,4,2,1.414213562,3,1,0,0,0,0,0,750000,0,1013,-1,2,20,BENIGN
6,5664801,2.118344493,0.706114831,1888267,3196845.562,5579338,97,5664801,2832400.5,3884756.267,5579338,85463,0,0,0,0,0,0.529586123,0.176528708,8192,29200,2,20,BENIGN
6,5664983,2.118276436,0.706092145,1888327.667,3196890.222,5579449,52,5664983,2832491.5,3884784.552,5579449,85534,0,0,0,0,0,0.529569109,0.176523036,8192,29200,2,20,BENIGN
6,213,56338.02817,9389.671362,213,0,213,213,213,213,0,213,213,0,0,0,0,0,9389.671362,0,5114,-1,1,20,BENIGN
6,82681401,287.3076619,0.592636305,1722529.187,3586816.441,10000000,2,77900000,4100822.842,4773029.056,10000000,471,82600000,2951535.464,4347956.252,10000000,3,0.241892369,0.350743936,8192,12501,19,20,BENIGN
6,112,107142.8571,17857.14286,112,0,112,112,112,112,0,112,112,0,0,0,0,0,17857.14286,0,255,-1,1,20,BENIGN
6,82682779,241.7915827,0.568437594,1797451.717,3649860.166,10000000,2,77900000,4328891.111,4809915.45,10000000,258,82600000,3060912.185,4391262.747,10000000,2,0.229793921,0.338643673,8192,12501,18,20,BENIGN
6,41,292682.9268,48780.4878,41,0,41,41,41,41,0,41,41,0,0,0,0,0,48780.4878,0,256,-1,1,20,BENIGN
6,82683698,355.7775077,0.689374101,1476494.607,3372678.392,10000000,1,82700000,3594943.391,4551060.046,10000000,187,82600000,2582668.438,4175615.547,10000000,1,0.290262779,0.399111322,8192,12501,23,20,BENIGN
6,38109,472.329371,78.72156184,19054.5,26916.01963,38087,22,38109,38109,0,38109,38109,0,0,0,0,0,52.48104122,26.24052061,12501,256,1,20,BENIGN
6,115436518,10.15276639,0.251220329,4122732.786,4943672.143,10100000,61,115000000,7695767.867,4385324.376,10200000,24657,113000000,9392925,2916967.158,10200000,130449,0.138604319,0.112616009,29200,260,1,32,BENIGN
6,62789108,107.279753,0.652979494,1569727.7,9300721.145,58900000,3,62800000,3488283.778,13900000,58900000,65,62700000,2985824.905,12800000,58900000,3,0.302600254,0.350379241,8192,377,18,20,BENIGN
6,119967994,239.3805134,0.80021343,1262820.989,8426856.739,58800000,0,120000000,3076102.41,13000000,58900000,1,61900000,1125408.291,7934125.599,58900000,0,0.333422263,0.466791168,8192,435,39,20,BENIGN
6,2436529,1122.498439,5.335458761,203044.0833,576311.6711,1997751,28,438778,73129.66667,158186.2448,394476,282,2436275,487255,865014.8628,1997823,545,2.872939333,2.462519428,29200,8,3,32,BENIGN
6,2436599,1101.12497,5.745713595,187430.6923,543716.93,1960110,84,476489,79414.83333,174432.4139,433972,183,2436351,406058.5,795249.7037,1997594,534,2.872856798,2.872856798,29200,8,3,32,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
6,85812754,0,0.221412309,4767375.222,4994760.809,10000000,22800,85800000,9534750.444,1539769.667,10000000,5428698,80400000,10000000,395.7441453,10000000,10000000,0.116532794,0.104879515,60816,4988,0,32,BENIGN
6,4,0,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,500000,0,4988,-1,0,32,BENIGN
6,5884942,0,0.679700836,1961647.333,3377132.481,5861200,16,5884942,2942471,4127706.137,5861200,23742,0,0,0,0,0,0.509775627,0.169925209,29200,65535,0,32,BENIGN
6,5260731,182.6742329,1.520701211,751533,1855636.904,4958792,66,301939,100646.3333,108910.8467,216440,259,5175557,1725185.667,2836017.978,4999936,85431,0.760350605,0.760350605,8192,60,3,20,BENIGN
6,74,162162.1622,27027.02703,74,0,74,74,74,74,0,74,74,0,0,0,0,0,27027.02703,0,254,-1,1,20,BENIGN
6,5354915,179.4612986,1.493954619,764987.8571,1849664.93,4958809,52,396106,132035.3333,57458.15941,196335,85722,5269245,1756415,2809623.284,4999818,69631,0.74697731,0.74697731,8192,60,3,20,BENIGN
6,156,76923.07692,12820.51282,156,0,156,156,156,156,0,156,156,0,0,0,0,0,12820.51282,0,254,-1,1,20,BENIGN
17,46790,3868.347938,42.74417611,46790,0,46790,46790,0,0,0,0,0,0,0,0,0,0,21.37208805,21.37208805,-1,-1,0,20,BENIGN
17,121288,4765.516786,49.46903239,24257.6,33221.27232,61803,3,61811,20603.66667,35679.66929,61803,4,3,3,0,3,3,32.97935492,16.48967746,-1,-1,3,20,BENIGN
17,23669,12590.308,84.49871139,23669,0,23669,23669,0,0,0,0,0,0,0,0,0,0,42.2493557,42.2493557,-1,-1,0,32,BENIGN
6,5868484,2.044821116,0.681607039,1956161.333,3367882.395,5845034,155,5868484,2934242,4116481.524,5845034,23450,0,0,0,0,0,0.511205279,0.17040176,8192,29200,2,20,BENIGN
6,334,35928.14371,5988.023952,334,0,334,334,334,334,0,334,334,0,0,0,0,0,5988.023952,0,913,-1,1,20,BENIGN
6,1999252,1342.001909,6.50243191,166604.3333,564298.7173,1958182,52,41070,6845,15823.68214,39138,149,1998970,399794,891827.3933,1995143,473,3.50130949,3.00112242,29200,8,3,32,BENIGN
6,4,7750000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,500000,0,252,-1,0,32,BENIGN
6,1358761,7078.507552,61.08506205,16570.2561,106735.637,955403,0,1358761,33969.025,160464.9255,995679,0,403248,9835.317073,27681.11514,156612,0,30.17454872,30.91051333,29200,243,24,32,BENIGN
6,167,0,11976.0479,167,0,167,167,0,0,0,0,0,0,0,0,0,0,5988.023952,5988.023952,305,243,0,32,BENIGN
17,172,1116279.07,23255.81395,57.33333333,92.37604307,164,4,4,4,0,4,4,4,4,0,4,4,11627.90698,11627.90698,-1,-1,1,20,BENIGN
6,107723781,10.76828152,0.241358034,4308951.24,10300000,30000000,0,108000000,7694549.071,13000000,30000000,0,108000000,10800000,14400000,30000000,1,0.13924502,0.102113014,2049,2048,12,20,BENIGN
6,1311359,7139.15869,64.81825343,15611.41667,104678.1216,955272,0,1311359,31222.83333,155129.5367,996938,0,355997,8682.853659,20557.20166,94002,1,32.79041056,32.02784287,29200,243,24,32,BENIGN
6,163,0,12269.93865,163,0,163,163,0,0,0,0,0,0,0,0,0,0,6134.969325,6134.969325,290,243,0,32,BENIGN
6,5297784,181.396599,1.510065341,756826.2857,1853077.871,4957856,62,339928,113309.3333,129490.4543,254545,181,5212644,1737548,2825098.473,4999598,85222,0.75503267,0.75503267,8192,60,3,20,BENIGN
6,75,160000,26666.66667,75,0,75,75,75,75,0,75,75,0,0,0,0,0,26666.66667,0,254,-1,1,20,BENIGN
6,5333728,180.1741671,1.499889008,761961.1429,1850379.091,4957388,75,376340,125446.6667,46557.94672,176760,85903,5247900,1749300,2816091.8,4999869,48359,0.749944504,0.749944504,8192,60,3,20,BENIGN
6,54,222222.2222,37037.03704,54,0,54,54,54,54,0,54,54,0,0,0,0,0,37037.03704,0,254,-1,1,20,BENIGN
17,204,2352941.176,19607.84314,68,76.97402159,153,3,3,3,0,3,3,48,48,0,48,48,9803.921569,9803.921569,-1,-1,1,20,BENIGN
17,51690,2959.953569,38.69220352,51690,0,51690,51690,0,0,0,0,0,0,0,0,0,0,19.34610176,19.34610176,-1,-1,0,32,BENIGN
17,162,1456790.123,24691.35802,54,53.25410782,110,4,4,4,0,4,4,48,48,0,48,48,12345.67901,12345.67901,-1,-1,1,20,BENIGN
6,5826377,2.059598958,0.686532986,1942125.667,3289563.454,5740262,69,5826377,2913188.5,3998085.686,5740262,86115,0,0,0,0,0,0.51489974,0.171633247,8192,29200,2,20,BENIGN
6,110052782,97.73492141,0.399808158,2559367.023,4380467.464,10000000,1,110000000,4784903.565,5076005.919,10000000,157,110000000,5790307.158,5056459.484,10100000,4,0.218077177,0.181730981,29200,395,7,32,BENIGN
6,59982352,232.3350041,0.583504962,1764186.824,3565466.637,10200000,3,50300000,3144597.438,4287375.354,10200000,2280,59900000,3526281.353,4457554.827,10200000,3,0.283416696,0.300088266,29200,97,16,20,BENIGN
6,59671916,105.7113702,0.368682648,2841519.81,4313792.625,10200000,25,50000000,4162809.333,4684190.062,10200000,229,59600000,7454509.5,3796991.586,10200000,38260,0.217857928,0.15082472,29200,71,12,20,BENIGN
6,2009482,1335.169959,6.469328912,167456.8333,565316.6738,1962278,50,47204,7867.333333,15295.62793,38646,111,2009197,401839.4,892685.9725,1998717,411,3.483484799,2.985844113,29200,8,3,32,BENIGN
6,47,659574.4681,42553.19149,47,0,47,47,47,47,0,47,47,0,0,0,0,0,42553.19149,0,252,-1,0,32,BENIGN
6,115638521,7.419672896,0.250781485,4129947.179,4936172.522,10100000,55,116000000,7709234.733,4373759.653,10200000,3279,113000000,9397058.167,2918785.232,10200000,128671,0.138362199,0.112419286,29200,1024,15,20,BENIGN
17,93808,4498.55023,63.96042981,18761.6,27537.43301,60937,3,32868,10956,18971.1525,32862,3,3,3,0,3,3,42.64028654,21.32014327,-1,-1,3,20,BENIGN
17,23563,7681.534609,84.87883546,23563,0,23563,23563,0,0,0,0,0,0,0,0,0,0,42.43941773,42.43941773,-1,-1,0,32,BENIGN
6,5313475,2.258409045,0.752803015,1771158.333,3047624.436,5290227,157,5313475,2656737.5,3724316.567,5290227,23248,0,0,0,0,0,0.564602261,0.188200754,8192,29200,2,20,BENIGN
6,5204988,184.630589,1.536987213,743569.7143,1853460.322,4946074,72,258914,86304.66667,86904.15659,173928,138,5120212,1706737.333,2851712.069,4999487,35635,0.768493607,0.768493607,8192,60,3,20,BENIGN
6,121,99173.55372,16528.92562,121,0,121,121,121,121,0,121,121,0,0,0,0,0,16528.92562,0,254,-1,1,20,BENIGN
6,5358740,179.3332015,1.492888254,765534.2857,1849023.7,4957907,47,400833,133611,61439.5484,202724,85185,5273602,1757867.333,2807555.85,4998993,76492,0.746444127,0.746444127,8192,60,3,20,BENIGN
6,192601,62.30497246,10.38416208,192601,0,192601,192601,192601,192601,0,192601,192601,0,0,0,0,0,10.38416208,0,254,-1,1,20,BENIGN
6,5684613,2.110961643,0.703653881,1894871,3208114.004,5598952,12,5684613,2842306.5,3898485.453,5598952,85661,0,0,0,0,0,0.527740411,0.17591347,8192,29200,2,20,BENIGN
17,68688,1397.624039,29.11716748,68688,0,68688,68688,0,0,0,0,0,0,0,0,0,0,14.55858374,14.55858374,-1,-1,0,32,BENIGN
17,30772,5199.532042,64.99415053,30772,0,30772,30772,0,0,0,0,0,0,0,0,0,0,32.49707526,32.49707526,-1,-1,0,32,BENIGN
6,26207785,83.10507737,0.076313202,26200000,0,26200000,26200000,26200000,26200000,0,26200000,26200000,0,0,0,0,0,0.076313202,0,237,-1,1,32,BENIGN
6,26207793,82.79979928,0.076313179,26200000,0,26200000,26200000,26200000,26200000,0,26200000,26200000,0,0,0,0,0,0.076313179,0,237,-1,1,32,BENIGN
17,155,1058064.516,25806.45161,51.66666667,84.2931393,149,3,3,3,0,3,3,3,3,0,3,3,12903.22581,12903.22581,-1,-1,1,20,BENIGN
17,1198143,278.7647217,3.338499662,399381,597449.0309,1089219,48298,1149845,1149845,0,1149845,1149845,1137517,1137517,0,1137517,1137517,1.669249831,1.669249831,-1,-1,1,20,BENIGN
17,112995,2150.537634,17.69989823,112995,0,112995,112995,0,0,0,0,0,0,0,0,0,0,8.849949113,8.849949113,-1,-1,0,32,BENIGN
17,23664,5324.543611,84.51656525,23664,0,23664,23664,0,0,0,0,0,0,0,0,0,0,42.25828262,42.25828262,-1,-1,0,40,BENIGN
17,124589,2809.236771,32.10556309,41529.66667,71928.02859,124585,1,1,1,0,1,1,3,3,0,3,3,16.05278155,16.05278155,-1,-1,1,32,BENIGN
6,1997154,1343.411675,6.509262681,166429.5,563770.7273,1956336,49,40818,6803,15716.36374,38877,142,1996845,399369,890846.3488,1992963,467,3.504987597,3.004275083,29200,8,3,32,BENIGN
6,3,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,666666.6667,0,252,-1,0,32,BENIGN
17,49599,2459.727011,40.32339362,49599,0,49599,49599,0,0,0,0,0,0,0,0,0,0,20.16169681,20.16169681,-1,-1,0,32,BENIGN
17,88029,1090.549705,22.71978553,88029,0,88029,88029,0,0,0,0,0,0,0,0,0,0,11.35989276,11.35989276,-1,-1,0,32,BENIGN
17,48478,5404.513388,82.51165477,16159.33333,27983.5902,48472,3,3,3,0,3,3,3,3,0,3,3,41.25582739,41.25582739,-1,-1,1,20,BENIGN
17,197594,1356.316487,20.24352966,65864.66667,114074.8869,197587,3,3,3,0,3,3,4,4,0,4,4,10.12176483,10.12176483,-1,-1,1,20,BENIGN
17,30245,3636.964788,66.1266325,30245,0,30245,30245,0,0,0,0,0,0,0,0,0,0,33.06331625,33.06331625,-1,-1,0,20,BENIGN
17,52849,6130.674185,75.68733562,17616.33333,30467.359,52797,4,48,48,0,48,48,4,4,0,4,4,37.84366781,37.84366781,-1,-1,1,20,BENIGN
17,33344,9177.06334,119.9616123,11114.66667,19245.1052,33337,3,3,3,0,3,3,4,4,0,4,4,59.98080614,59.98080614,-1,-1,1,20,BENIGN
17,175,1188571.429,22857.14286,58.33333333,94.97543542,168,3,3,3,0,3,3,4,4,0,4,4,11428.57143,11428.57143,-1,-1,1,32,BENIGN
6,194289,64553.32005,149.2621816,6938.892857,13787.13831,58052,4,194289,14945.30769,23493.39,83009,4,170179,12155.64286,25157.89214,87180,47,72.05760491,77.20457669,8192,1013,13,20,BENIGN
6,201813,33189.14044,118.9219723,8774.478261,20114.84931,90917,1,201813,16817.75,32704.89355,115121,48,177419,17741.9,36153.35069,114602,1,64.41606834,54.50590398,8192,1013,12,20,BENIGN
6,204804,101301.7324,180.660534,5689,16068.99943,87614,1,204804,11378,26783.39534,111953,4,180088,10593.41176,28126.97378,111462,1,92.77162555,87.88890842,8192,1013,18,20,BENIGN
6,211954,243444.3323,297.2343056,3418.612903,10175.2851,60384,0,211954,7569.785714,17661.21197,84628,4,187306,5675.939394,17234.40334,84278,2,136.8221407,160.4121649,8192,1013,28,20,BENIGN
17,70470,2909.039308,28.38087129,70470,0,70470,70470,0,0,0,0,0,0,0,0,0,0,14.19043565,14.19043565,-1,-1,0,32,BENIGN
17,142328,2438.030465,14.05204879,142328,0,142328,142328,0,0,0,0,0,0,0,0,0,0,7.026024394,7.026024394,-1,-1,0,32,BENIGN
6,26719800,2.32037665,0.07485086,26700000,0,26700000,26700000,26700000,26700000,0,26700000,26700000,0,0,0,0,0,0.07485086,0,895,-1,1,32,BENIGN
6,3574,12031.33744,839.3956351,1787,2525.785422,3573,1,3574,1787,2525.785422,3573,1,0,0,0,0,0,839.3956351,0,1013,-1,2,20,BENIGN
